,LSAT,UGPA,region_first,sander_index,first_pf,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White,female,male,ZFYA,Knowledge,Init_class,Fair_pred,Fair_pred_class,full_pred,full_pred_class,unaware_pred,unaware_pred_class
19680,27,3.0,MS,0.631964285714,1.0,0,0,1,0,0,0,0,0,1,0,-1.61,0.2942864496484258,-1.0,0.04150766264176334,1.0,-0.8677008523370573,-1.0,-0.3870190808582743,-1.0
14805,45,3.8,NE,0.924404761905,1.0,0,0,0,0,0,0,0,1,0,1,0.66,-1.2177253546144942,1.0,0.3354243518183109,1.0,0.5845518813596047,1.0,0.6195122903953263,1.0
205,40,4.0,SE,0.880952380952,1.0,0,0,0,0,0,0,0,1,1,0,1.17,-1.7626396138441272,1.0,0.44134905062444196,1.0,0.4435418251169816,1.0,0.45986896293646184,1.0
13528,39,3.4,FW,0.81130952381,1.0,0,0,0,0,0,0,0,1,1,0,1.54,-0.09624742556372151,1.0,0.11742269405224677,1.0,0.27596641977538283,1.0,0.24612329011766265,1.0
11647,33,3.0,NE,0.698214285714,1.0,0,0,0,0,0,0,0,1,0,1,-0.59,0.7173107396735061,-1.0,-0.04072310990570489,-1.0,0.025314265223679744,1.0,-0.12726571016000143,-1.0
6781,34,3.1,MW,0.720238095238,1.0,0,0,0,0,0,0,0,1,0,1,0.69,0.27390225275246055,1.0,0.04547010238349909,1.0,0.07947816681814901,1.0,-0.05556457431544137,-1.0
18797,38,3.7,MS,0.827380952381,1.0,0,0,0,0,0,0,0,1,0,1,1.36,-1.0419990291847763,1.0,0.30126529325418727,1.0,0.341498374694877,1.0,0.2880577838524938,1.0
1791,36,3.6,MS,0.792857142857,0.0,0,0,0,0,0,0,0,1,0,1,-0.31,-0.8483917393571592,-1.0,0.26363039287434703,1.0,0.25585287225536524,1.0,0.17306441955822205,1.0
17541,36,3.0,SE,0.735714285714,1.0,0,0,0,0,0,0,0,1,1,0,1.07,0.650280503644278,1.0,-0.027693247974145893,-1.0,0.09079241424255002,1.0,0.002610975189135001,1.0
2677,42,3.7,Mt,0.877380952381,1.0,0,0,0,0,0,0,0,1,1,0,0.87,-0.8018018116555901,1.0,0.2545738780638061,1.0,0.4384581245587902,1.0,0.4612266976513424,1.0
3538,38,3.0,NE,0.760714285714,1.0,0,0,0,0,0,0,0,1,1,0,-1.23,0.9570929687127464,-1.0,-0.087333856385255,-1.0,0.15375561593263587,1.0,0.08919543208855929,1.0
18001,46,3.4,MW,0.89880952381,1.0,0,0,0,0,0,0,0,1,1,0,-1.65,-0.13193150311999635,-1.0,0.12435924435039225,1.0,0.4963376256906846,1.0,0.5491688892656477,1.0
17141,36,3.9,Mt,0.821428571429,0.0,0,0,0,0,0,0,0,1,1,0,-0.32,-1.3510077192237182,-1.0,0.3613328210651242,1.0,0.29493312098738356,1.0,0.25829114174276535,1.0
5811,46,3.6,SC,0.917857142857,1.0,0,0,0,0,0,0,0,1,0,1,0.69,-0.9265960670615074,1.0,0.2788323622064217,1.0,0.5706688807057958,1.0,0.605986704055343,1.0
13911,40,3.3,MS,0.814285714286,1.0,0,0,0,0,0,0,0,1,0,1,1.05,-0.44100763390149444,1.0,0.18443988182073248,1.0,0.31373237338725923,1.0,0.2610066111725269,1.0
1005,34,3.5,GL,0.758333333333,1.0,0,0,0,0,0,0,0,1,0,1,0.05,-0.7231424986585364,1.0,0.23928346512932108,1.0,0.1702073698158526,1.0,0.058071055263949845,1.0
13915,39,3.0,GL,0.779464285714,1.0,0,0,0,0,0,0,0,1,0,1,-1.75,0.4983655774786832,-1.0,0.0018371644268720816,1.0,0.21420387029393861,1.0,0.13248766053827143,1.0
16039,38,3.1,MW,0.770238095238,1.0,0,0,0,0,0,0,0,1,0,1,0.55,0.20117032605415194,1.0,0.059608303575003144,1.0,0.20540457019832115,1.0,0.1176043394834072,1.0
11155,33,3.2,Mt,0.717261904762,1.0,0,0,0,0,0,0,0,1,0,1,-0.04,0.16908361886093298,-1.0,0.06584556886500899,1.0,0.07067886672253199,1.0,-0.0704478953703056,-1.0
2771,41,2.6,Mt,0.760119047619,1.0,0,0,0,0,0,0,0,1,0,1,0.1,1.2618238653479208,1.0,-0.14656983323166117,-1.0,0.18643786898632086,1.0,0.1054364878583045,1.0
12793,29,3.1,Mt,0.666488095238,1.0,0,0,0,0,1,0,0,0,1,0,-0.85,-0.038649749290777115,-1.0,0.10622640691567976,1.0,-0.6226737652031444,-1.0,-0.2720257165640021,-1.0
15458,34,3.0,GL,0.710714285714,1.0,0,0,0,0,0,0,0,1,1,0,-0.32,0.750129099072963,-1.0,-0.04710259947827246,-1.0,0.027829212552463733,1.0,-0.08397348171028929,-1.0
6345,35,3.0,MS,0.723214285714,1.0,0,0,0,0,0,0,0,1,0,1,1.74,0.20251847807742376,1.0,0.05934623923260214,1.0,0.08827746691376603,1.0,-0.040681253260577144,-1.0
10743,40,2.7,NE,0.757142857143,1.0,0,0,0,0,0,0,0,1,1,0,0.06,1.2937947259639169,1.0,-0.152784579357244,-1.0,0.14867191537444446,1.0,0.09055316680344028,1.0
18448,29,3.5,NE,0.695833333333,1.0,0,0,0,0,0,0,0,1,1,0,0.36,-0.5465781827918227,1.0,0.20496151142502134,1.0,-0.016167287925622276,-1.0,-0.15839008698461088,-1.0
13506,34,3.8,FW,0.786904761905,1.0,0,0,0,0,0,0,0,1,1,0,-0.39,-0.7867460600741958,-1.0,0.251647223228578,1.0,0.20928761854787137,1.0,0.14329777744849315,1.0
11925,30,3.7,SE,0.727380952381,1.0,0,0,0,0,0,0,0,1,0,1,-0.4,-1.4638514901576047,-1.0,0.38326827649845846,1.0,0.08964556793453227,1.0,-0.05828004374520335,-1.0
4356,48,4.0,NE,0.980952380952,1.0,0,0,0,0,0,0,0,1,0,1,1.64,-1.5668098951079203,1.0,0.40328213711818217,1.0,0.7243612853935861,1.0,0.8062067905341581,1.0
4903,25,3.1,FW,0.613988095238,1.0,0,0,0,0,0,0,0,1,1,0,1.49,0.9074624016094072,1.0,-0.07768627828841666,-1.0,-0.23282289430349845,-1.0,-0.4451946303628507,-1.0
19152,35,3.5,SE,0.770833333333,1.0,0,0,1,0,0,0,0,0,1,0,-0.3,-1.2850901193167954,-1.0,0.34851924205173035,1.0,-0.5024365418295826,-1.0,0.10136328371366199,1.0
10056,33,3.1,NG,0.707738095238,1.0,0,0,0,0,0,0,0,1,0,1,1.15,0.19803488175654485,1.0,0.06021779577900046,1.0,0.04799656597310564,1.0,-0.09885680276515352,-1.0
9658,39,3.3,NE,0.801785714286,1.0,0,0,0,0,0,0,0,1,1,0,-0.64,0.3503120631477794,-1.0,0.03061696537181563,1.0,0.25328411902595693,1.0,0.21771438272281474,1.0
13451,39,3.2,SE,0.792261904762,1.0,0,0,0,0,0,0,0,1,1,0,-0.8,0.011196384409576892,-1.0,0.09653692529645293,1.0,0.23060181827653103,1.0,0.18930547532796727,1.0
13813,38,3.1,FW,0.770238095238,1.0,0,0,0,0,0,0,0,1,0,1,-0.13,0.7560138084105283,-1.0,-0.04824651533950257,-1.0,0.20540457019832115,1.0,0.1176043394834072,1.0
17330,37,2.6,SC,0.710119047619,1.0,0,0,0,0,0,0,0,1,0,1,0.15,1.2892827323745708,1.0,-0.15190750272753284,-1.0,0.060511465606148285,1.0,-0.06773242594054363,-1.0
9445,41,2.8,GL,0.779166666667,1.0,0,0,0,0,0,0,0,1,1,0,0.16,1.2673427411753158,1.0,-0.14764263551176982,-1.0,0.20283581696891329,1.0,0.1622543026479999,1.0
12239,36,3.3,SC,0.770535714286,1.0,0,0,0,0,0,0,0,1,1,0,0.91,0.20778787214186786,1.0,0.05832193317029401,1.0,0.15883931649082772,1.0,0.0878376973736783,1.0
2101,34,2.6,MS,0.672619047619,1.0,0,0,0,0,0,0,0,1,1,0,-0.36,1.5318561162417774,-1.0,-0.19906081572918422,-1.0,-0.0628999904452403,-1.0,-0.19760911128968006,-1.0
11406,34,3.0,NE,0.714464285714,1.0,0,0,0,0,0,0,0,1,1,0,0.07,0.5388550298654298,1.0,-0.006033492242958155,-1.0,0.027829212552463733,1.0,-0.08397348171028929,-1.0
4197,17,3.3,SE,0.526785714286,0.0,0,0,1,0,0,0,0,0,1,0,-0.44,-0.6321255885054964,-1.0,0.2215908857355367,1.0,-1.1144699585392106,-1.0,-0.734714643170852,-1.0
7751,37,3.0,NE,0.748214285714,1.0,0,0,0,0,0,0,0,1,0,1,0.72,0.5999633318492275,1.0,-0.017912202283210804,-1.0,0.15124066860385232,1.0,0.045903203638847145,1.0
13478,35,3.9,MW,0.808928571429,1.0,0,0,0,0,0,1,0,0,0,1,-0.62,-1.794971908642752,-1.0,0.44763405515542476,1.0,0.12030379153885473,1.0,0.2149989132930532,1.0
20788,33,3.3,NE,0.726785714286,1.0,0,0,0,0,0,0,0,1,1,0,-0.36,0.4805766889026229,-1.0,0.005295107823653264,1.0,0.0643945139556985,1.0,-0.04203898797545813,-1.0
4045,42,3.2,SE,0.829761904762,1.0,0,0,0,0,0,0,0,1,0,1,0.49,0.237500663125975,1.0,0.05254612829388911,1.0,0.3540132743279196,1.0,0.31918216067710325,1.0
9015,37,3.4,SE,0.78630952381,1.0,0,0,0,0,0,0,0,1,0,1,-0.55,-0.3775976773649273,-1.0,0.17211375815323776,1.0,0.24196987160155592,1.0,0.15953883321823836,1.0
16541,34,2.6,NE,0.672619047619,1.0,0,0,0,0,0,0,0,1,1,0,0.4,1.884669413526591,1.0,-0.2676434259595086,-1.0,-0.0628999904452403,-1.0,-0.19760911128968006,-1.0
2730,39,2.5,Mt,0.725595238095,1.0,0,0,0,0,0,0,0,1,1,0,0.16,1.4834363317624746,1.0,-0.1896485990357198,-1.0,0.0718257130305493,1.0,-0.009556876435967254,-1.0
8611,38,3.3,NE,0.789285714286,1.0,0,0,0,0,0,0,0,1,0,1,0.86,-0.34131777360693105,1.0,0.16506138649441185,1.0,0.2507691716971734,1.0,0.1744221542731026,1.0
1664,44,3.3,MW,0.864285714286,1.0,0,0,0,0,0,0,0,1,1,0,-0.77,0.05226606907796273,-1.0,0.08855347853418295,1.0,0.41069212325117244,1.0,0.43417552497137546,1.0
16291,32,2.4,SE,0.628571428571,1.0,0,0,1,0,0,0,0,0,1,0,-1.01,1.1298390397675118,-1.0,-0.1209135897772335,-1.0,-0.8463866526083974,-1.0,-0.3410113829788002,-1.0
1476,36,3.6,GL,0.792857142857,1.0,0,0,0,0,0,0,0,1,1,0,-0.62,-0.3949574102812069,-1.0,0.1754882789138275,1.0,0.22688621873910586,1.0,0.17306441955822205,1.0
18446,37,3.2,NE,0.767261904762,1.0,0,0,0,0,0,0,0,1,1,0,0.14,-0.04066143457567641,1.0,0.1066174540470155,1.0,0.16763861658644474,1.0,0.10272101842854298,1.0
21499,44,3.6,FW,0.892857142857,1.0,0,0,0,0,0,0,0,1,0,1,-0.74,-0.7786367496959814,-1.0,0.25007087200489714,1.0,0.5077056790157095,1.0,0.5194022471559188,1.0
5005,37,2.3,NE,0.681547619048,0.0,0,0,0,0,0,0,0,1,0,1,-0.1,2.0534795698609027,-1.0,-0.3004580654413368,-1.0,-0.007535436642129412,-1.0,-0.15295914812508737,-1.0
13993,38,3.5,GL,0.808333333333,1.0,0,0,0,0,0,0,0,1,1,0,0.08,-0.22334090760146177,1.0,0.14212811986382734,1.0,0.2671671196797658,1.0,0.23123996906279842,1.0
50,36,3.4,MS,0.77380952381,1.0,0,0,0,0,0,0,0,1,1,0,0.46,0.07157270157214687,1.0,0.08480050419506713,1.0,0.18152161724025362,1.0,0.11624660476852622,1.0
17842,38,2.7,GL,0.732142857143,0.0,0,0,0,0,0,0,0,1,0,1,0.0,0.9235582376452814,0.0,-0.08081511288074907,-1.0,0.11467536720061755,1.0,0.003968709904015988,1.0
8786,24,3.7,NE,0.658630952381,1.0,0,0,0,0,0,0,0,1,0,1,0.47,-0.9787231384894756,1.0,0.28896523035426436,1.0,-0.0992440371357266,-1.0,-0.3180334144434762,-1.0
17104,41,3.9,Mt,0.883928571429,1.0,0,0,0,0,0,0,0,1,0,1,2.1,-1.417569694835008,1.0,0.37427165887152436,1.0,0.48130777872885844,1.0,0.47475228399132563,1.0
1686,40,3.5,GL,0.833333333333,1.0,0,0,0,0,0,0,0,1,0,1,0.57,-0.8815943868882353,1.0,0.27008458338179947,1.0,0.3590969748861115,1.0,0.3178244259622227,1.0
12549,35,3.1,MW,0.732738095238,1.0,0,0,0,0,0,0,0,1,0,1,1.01,0.3781570204547959,1.0,0.02520424462528005,1.0,0.11095976766319193,1.0,-0.012272345865729228,-1.0
16463,42,3.4,Mt,0.84880952381,1.0,0,0,0,0,0,0,0,1,1,0,-0.22,-0.21751765547067398,-1.0,0.1409961505354822,1.0,0.37041122231051204,1.0,0.3759999754667991,1.0
4398,40,2.5,FW,0.738095238095,1.0,0,0,1,0,0,0,0,0,0,1,-0.78,0.5547050077564238,-1.0,-0.00911453500473304,-1.0,-0.5428848915823672,-1.0,0.03373535201374489,1.0
12655,40,2.5,SC,0.738095238095,0.0,0,0,0,0,0,0,0,1,0,1,-1.39,1.3823025977458425,-1.0,-0.16998943223396296,-1.0,0.13227396739185204,1.0,0.03373535201374489,1.0
724,37,3.7,FW,0.814880952381,1.0,0,0,0,0,0,0,0,1,0,1,-0.19,-1.2595959894105255,-1.0,0.34356349353550736,1.0,0.3100167738498336,1.0,0.24476555540278166,1.0
4843,37,2.8,FW,0.729166666667,1.0,0,0,0,0,0,0,0,1,0,1,1.34,0.8637963196548509,1.0,-0.069198123499406,-1.0,0.10587606710500008,1.0,-0.010914611150848241,-1.0
2805,45,2.8,SE,0.829166666667,1.0,0,0,0,0,0,0,0,1,1,0,-0.27,1.0946606054702535,-1.0,-0.11407533037349478,-1.0,0.32876222034908587,1.0,0.33542321644684847,1.0
17144,26,2.0,FW,0.515476190476,0.0,0,0,0,1,0,0,0,0,0,1,-2.12,2.2152872107923995,-1.0,-0.3319115011697945,-1.0,-0.8068940447407138,-1.0,-0.7144003832564643,-1.0
20019,26,3.3,NE,0.639285714286,1.0,0,0,1,0,0,0,0,0,0,1,-0.75,-0.6191871043510238,-1.0,0.21907580191481243,1.0,-0.8021688974175631,-1.0,-0.34508458712344314,-1.0
11091,41,3.9,GL,0.883928571429,1.0,0,0,0,0,0,0,0,1,0,1,0.68,-1.5977262260358445,1.0,0.4092918955090908,1.0,0.48130777872885844,1.0,0.47475228399132563,1.0
17306,42,3.7,Mt,0.877380952381,1.0,0,0,0,0,0,0,0,1,0,1,0.85,-0.8511145440468735,1.0,0.2641596729615917,1.0,0.46742477807504956,1.0,0.4612266976513424,1.0
1026,36,3.3,SE,0.764285714286,1.0,0,0,0,0,0,0,0,1,0,1,0.72,-0.3500906047822383,1.0,0.16676671808407367,1.0,0.1878059700070871,1.0,0.0878376973736783,1.0
12656,39,3.5,SC,0.820833333333,1.0,0,0,0,0,0,0,0,1,1,0,1.16,-0.5898652332671085,1.0,0.21337598710837502,1.0,0.29864872052480873,1.0,0.27453219751251057,1.0
6279,34,3.2,MS,0.729761904762,1.0,0,1,0,0,0,0,0,0,0,1,0.51,-0.1679396711237094,1.0,0.13135879388639832,1.0,-0.36481132323293175,-1.0,-0.027155666920593458,-1.0
18051,45,3.7,NE,0.914880952381,1.0,0,0,0,0,0,0,0,1,1,0,0.27,-1.2251634126469733,1.0,0.3368702197570701,1.0,0.5329029270939194,1.0,0.5911033830004788,1.0
5814,47,3.7,SC,0.939880952381,1.0,0,0,0,0,0,0,0,1,0,1,1.94,-1.152323332536556,1.0,0.32271099485879307,1.0,0.6248327823002651,1.0,0.6776878398999031,1.0
14190,33,2.8,SC,0.679166666667,1.0,0,0,0,0,0,0,0,1,0,1,0.67,0.8878168276266472,1.0,-0.07386741784982338,-1.0,-0.020050336275172054,-1.0,-0.18408352494969682,-1.0
6062,32,3.2,NG,0.704761904762,1.0,0,0,0,0,0,0,0,1,1,0,-0.27,0.6386318384345347,-1.0,-0.02542888925543682,-1.0,0.010230612361229241,1.0,-0.11374012382001775,-1.0
15805,40,3.2,SE,0.804761904762,1.0,0,0,0,0,0,0,0,1,0,1,0.32,0.3539593411025999,1.0,0.029907978935357196,1.0,0.2910500726378338,1.0,0.2325977037776794,1.0
20212,38,3.6,GL,0.817857142857,1.0,0,0,0,0,0,0,0,1,0,1,-0.95,-0.8959213134569056,-1.0,0.2728695635064698,1.0,0.3188160739454511,1.0,0.25964887645764634,1.0
20599,34,4.0,GL,0.805952380952,1.0,0,0,0,0,0,0,0,1,1,0,0.05,-1.326309656994523,1.0,0.3565318184148703,1.0,0.25465222004672317,1.0,0.20011559223818898,1.0
123,37,3.6,NE,0.805357142857,1.0,0,0,0,0,0,0,0,1,1,0,-0.02,-0.36691174887000594,-1.0,0.17003654373258997,1.0,0.2583678195841488,1.0,0.2163566480079342,1.0
1247,32,3.1,GL,0.695238095238,1.0,0,0,1,0,0,0,0,0,0,1,-0.59,-0.7725619278135237,-1.0,0.24889000057916144,1.0,-0.6586438938461565,-1.0,-0.14214903121486566,-1.0
820,34,2.5,GL,0.669345238095,1.0,0,0,0,0,0,0,0,1,0,1,0.74,1.5878254321150158,1.0,-0.20994056942592065,-1.0,-0.05661563767840683,-1.0,-0.22601801868452798,-1.0
580,30,2.8,MS,0.641666666667,0.0,0,1,0,0,0,0,0,0,1,0,0.05,1.278229110997281,1.0,-0.1497588132864422,-1.0,-0.6104335831270677,-1.0,-0.31396021029883325,-1.0
21433,37,3.7,NE,0.814880952381,1.0,0,0,0,0,0,0,0,1,1,0,-0.02,-0.719923051163611,-1.0,0.2386576437263278,1.0,0.28105012033357424,1.0,0.24476555540278166,1.0
12403,35,2.8,GL,0.704166666667,1.0,0,0,0,0,0,0,0,1,0,1,0.87,1.0357362474931078,1.0,-0.10262115246319799,-1.0,0.042912865414914236,1.0,-0.09749906805027253,-1.0
10044,33,2.9,GL,0.68869047619,0.0,0,0,0,0,0,0,0,1,0,1,0.74,0.47159248576294727,1.0,0.007041527550177992,1.0,0.002631964474253845,1.0,-0.1556746175548489,-1.0
13307,44,4.0,MS,0.930952380952,0.0,0,0,0,0,0,0,0,1,0,1,1.08,-1.7834005177200143,1.0,0.44538471761745724,1.0,0.5984348820134135,1.0,0.63303787673531,1.0
8255,39,2.8,Mt,0.760416666667,1.0,0,0,0,0,0,0,0,1,0,1,-1.05,0.9092088309235387,-1.0,-0.07802576288797018,-1.0,0.16883926879508637,1.0,0.07566984574857605,1.0
8345,33,3.0,FW,0.698214285714,1.0,0,0,0,0,0,0,0,1,1,0,-0.26,0.7265280468292263,-1.0,-0.04251484221539624,-1.0,-0.0036523882925796336,-1.0,-0.12726571016000143,-1.0
2948,41,3.5,MS,0.845833333333,1.0,0,0,0,0,0,0,0,1,1,0,0.89,-0.239810564378455,1.0,0.14532962065774985,1.0,0.361611922214895,1.0,0.3611166544119344,1.0
4877,32,2.8,NG,0.670416666667,1.0,0,0,0,0,0,0,0,1,0,1,-0.28,0.9598756896687742,-1.0,-0.08787478346531612,-1.0,-0.05153193712021542,-1.0,-0.22737575339940896,-1.0
4448,38,3.8,FW,0.836904761905,1.0,0,0,0,0,0,0,0,1,0,1,0.74,-0.9667846561716884,1.0,0.28664453471766693,1.0,0.3641806754443029,1.0,0.3164666912473417,1.0
7201,34,3.0,SC,0.710714285714,1.0,0,0,0,0,0,0,0,1,0,1,-0.57,0.08400461284936332,-1.0,0.08238389197521924,1.0,0.05679586606872311,1.0,-0.08397348171028929,-1.0
20959,42,3.4,SE,0.84880952381,1.0,0,0,0,0,0,0,0,1,0,1,1.08,-0.24641486901160448,1.0,0.14661341708487818,1.0,0.3993778758267714,1.0,0.3759999754667991,1.0
8913,34,3.8,MW,0.786904761905,1.0,0,0,0,0,0,0,0,1,1,0,0.11,-0.6646396085620693,1.0,0.2279112154445408,1.0,0.20928761854787137,1.0,0.14329777744849315,1.0
8545,37,3.3,NE,0.776785714286,1.0,0,0,0,0,0,0,0,1,0,1,0.24,-0.19991536699890777,1.0,0.13757447992751093,1.0,0.21928757085213002,1.0,0.13112992582339045,1.0
1959,35,3.5,GL,0.770833333333,1.0,0,0,0,0,0,0,0,1,1,0,0.46,-0.4436489404469346,1.0,0.1849533196607992,1.0,0.1727223171446366,1.0,0.10136328371366199,1.0
15428,34,3.6,MS,0.767857142857,1.0,0,0,0,0,0,0,0,1,1,0,-1.21,-0.03318657396388968,-1.0,0.10516443213483305,1.0,0.16392301704901957,1.0,0.08647996265879776,1.0
20961,41,3.8,SE,0.874404761905,1.0,0,0,0,0,0,0,0,1,0,1,0.78,-1.1860961720178471,1.0,0.3292760237404763,1.0,0.4586254779794321,1.0,0.4463433765964777,1.0
10108,33,3.1,GL,0.707738095238,1.0,0,0,0,0,0,0,0,1,1,0,-0.36,0.6432449708286796,-1.0,-0.026325626037648056,-1.0,0.019029912456846265,1.0,-0.09885680276515352,-1.0
7113,39,3.5,GL,0.820833333333,1.0,0,0,0,0,0,0,0,1,1,0,0.4,-0.17304158431739036,1.0,0.1323505437061584,1.0,0.29864872052480873,1.0,0.27453219751251057,1.0
19634,38,3.8,GL,0.836904761905,1.0,0,0,0,0,0,0,0,1,1,0,1.29,-1.0600587466871643,1.0,0.30477588249747245,1.0,0.3352140219280435,1.0,0.3164666912473417,1.0
10596,32,3.2,NG,0.704761904762,1.0,0,0,0,0,0,0,0,1,0,1,-0.2,0.44114335504756924,-1.0,0.01296046790695024,1.0,0.03919726587748862,1.0,-0.11374012382001775,-1.0
2541,43,3.6,MS,0.880357142857,1.0,0,1,0,0,0,0,0,0,0,1,0.45,-1.0379558095277392,1.0,0.3004793405705777,1.0,0.009252287370159706,1.0,0.4761100187062066,1.0
5128,28,2.2,SE,0.559523809524,1.0,0,0,0,0,0,0,0,1,1,0,-0.66,2.5668973107361586,-1.0,-0.4002602244834218,-1.0,-0.34251879851320277,-1.0,-0.5709981115673441,-1.0
8416,42,2.9,GL,0.80119047619,1.0,0,0,0,0,0,0,0,1,0,1,0.5,0.6036523358257871,1.0,-0.018629299750368533,-1.0,0.28596637207964193,1.0,0.23395543849255995,1.0
10475,41,3.7,NE,0.864880952381,1.0,0,0,0,0,0,0,0,1,1,0,-0.32,-0.5991107950940194,-1.0,0.2151732117822045,1.0,0.4069765237137468,1.0,0.41793446920163024,1.0
14067,34,3.5,SC,0.758333333333,1.0,0,0,0,0,0,0,0,1,0,1,0.06,-0.3639361730983533,1.0,0.16945812802397422,1.0,0.1702073698158526,1.0,0.058071055263949845,1.0
930,36,3.1,NG,0.745238095238,1.0,0,0,0,0,0,0,0,1,0,1,1.62,0.05625944105353862,1.0,0.08777721563305843,1.0,0.1424413685082353,1.0,0.031019882583982916,1.0
18829,44,3.6,MS,0.892857142857,1.0,0,0,0,0,0,0,0,1,0,1,0.48,-0.9241858714974662,1.0,0.27836384952784754,1.0,0.5077056790157095,1.0,0.5194022471559188,1.0
17041,32,3.2,FW,0.711011904762,1.0,0,0,0,0,0,0,0,1,1,0,0.4,0.31997772001348435,1.0,0.036513592420123385,1.0,0.010230612361229241,1.0,-0.11374012382001775,-1.0
19958,30,2.9,SE,0.65119047619,0.0,0,0,0,0,0,0,1,0,0,1,-1.59,0.21025448039434735,-1.0,0.057842454551793585,1.0,-0.6912963498511375,-1.0,-0.28555130290398534,-1.0
5900,33,3.8,NG,0.774404761905,1.0,0,0,0,0,0,0,0,1,1,0,0.77,-1.0940896360648478,1.0,0.3113910731377982,1.0,0.177806017702828,1.0,0.100005548998781,1.0
18839,40,3.1,MS,0.795238095238,1.0,0,0,0,0,0,0,0,1,0,1,1.06,0.12991727561090768,1.0,0.07345902922473904,1.0,0.26836777188840744,1.0,0.2041887963828315,1.0
8803,37,3.1,NE,0.757738095238,1.0,0,0,0,0,0,0,0,1,0,1,0.65,0.1197080450191166,1.0,0.07544357937581536,1.0,0.17392296935327822,1.0,0.07431211103369506,1.0
13213,34,2.9,NE,0.70744047619,1.0,0,0,0,0,0,0,0,1,1,0,0.13,0.8290175152276756,1.0,-0.06243754727775601,-1.0,0.005146911803037835,1.0,-0.11238238910513676,-1.0
17001,41,3.6,SC,0.855357142857,1.0,0,0,0,0,0,0,0,1,0,1,2.19,-1.0014268698583484,1.0,0.2933785593620665,1.0,0.4132608764805803,1.0,0.38952556180678233,1.0
15825,40,3.8,MS,0.861904761905,1.0,0,0,0,0,0,0,0,1,1,0,1.16,-1.209915380577778,1.0,0.33390618793562515,1.0,0.3981772236181298,1.0,0.403051148146766,1.0
11290,47,2.7,GL,0.844642857143,1.0,0,0,0,0,0,0,0,1,0,1,-0.72,0.8415761864217332,-1.0,-0.0648788000824017,-1.0,0.39800977480600563,1.0,0.3935987659514253,1.0
11231,25,3.9,GL,0.683928571429,1.0,0,0,0,0,0,0,0,1,0,1,1.69,-1.38771485019537,1.0,0.36846824049368954,1.0,-0.02239783479183144,-1.0,-0.21792337120406824,-1.0
17325,41,3.3,SC,0.826785714286,1.0,0,0,0,0,0,0,0,1,1,0,1.48,0.05557446612426669,1.0,0.0879103664211759,1.0,0.3162473207160432,1.0,0.304298839622239,1.0
15318,26,3.1,SC,0.620238095238,1.0,0,0,1,0,0,0,0,0,0,1,0.89,-0.7830821322546615,1.0,0.2509350002610964,1.0,-0.8475334989164152,-1.0,-0.40190240191313853,-1.0
18947,42,3.7,GL,0.877380952381,1.0,0,0,0,0,0,0,0,1,0,1,1.1,-1.1287428745056034,1.0,0.31812724086019073,1.0,0.46742477807504956,1.0,0.4612266976513424,1.0
1464,41,3.7,GL,0.864880952381,1.0,0,0,0,0,0,0,0,1,0,1,-1.14,-0.9056562370042346,-1.0,0.274761914141796,1.0,0.4359431772300062,1.0,0.41793446920163024,1.0
8223,39,3.3,Mt,0.801785714286,1.0,0,0,0,0,0,0,0,1,0,1,-0.79,-0.11360736624946755,-1.0,0.12079725520069168,1.0,0.2822507725422163,1.0,0.21771438272281474,1.0
8100,43,3.6,GL,0.880357142857,1.0,0,0,0,0,0,0,0,1,0,1,0.63,-0.8507527363560928,1.0,0.2640893419507537,1.0,0.4762240781706666,1.0,0.4761100187062066,1.0
13864,33,2.7,FW,0.669642857143,0.0,0,0,0,0,1,0,0,0,1,0,-1.52,1.3521438031701418,-1.0,-0.1641269296885105,-1.0,-0.5874765648206757,-1.0,-0.21249243234454473,-1.0
14703,30,3.8,SE,0.736904761905,1.0,0,0,0,0,0,0,0,1,0,1,0.22,-0.8339720863820488,1.0,0.2608273878650143,1.0,0.11232786868395817,1.0,-0.02987113635035543,-1.0
15118,30,3.0,NE,0.666964285714,1.0,0,0,0,0,0,0,0,1,0,1,-0.4,-0.07562772463821638,-1.0,0.11341447519393605,1.0,-0.06913053731144947,-1.0,-0.25714239550913787,-1.0
15555,40,3.6,MS,0.842857142857,1.0,0,0,0,0,0,0,0,1,1,0,1.71,-0.508541479303501,1.0,0.19756763928397186,1.0,0.352812622119278,1.0,0.3462333333570706,1.0
10507,44,3.5,NE,0.883333333333,1.0,0,0,0,0,0,0,0,1,0,1,-0.37,-0.5163231325237264,-1.0,0.1990802979446783,1.0,0.4850233782662836,1.0,0.49099333976107085,1.0
8300,38,3.5,FW,0.808333333333,1.0,0,0,0,0,0,0,0,1,1,0,1.29,-0.8079743961021599,1.0,0.25577375334195107,1.0,0.2671671196797658,1.0,0.23123996906279842,1.0
21529,45,3.1,FW,0.857738095238,1.0,0,0,0,0,0,0,0,1,0,1,1.24,-0.1403981284670425,1.0,0.12600505325445377,1.0,0.42577577611362294,1.0,0.4206499386313922,1.0
20534,39,3.1,NE,0.782738095238,1.0,0,0,0,0,0,0,0,1,0,1,-0.96,-0.018019825244181168,-1.0,0.10221620080707404,1.0,0.2368861710433645,1.0,0.16089656793311935,1.0
